"region","file_name","result"
"europe","swit173e.rwl","rwl"
"europe","swit173i.rwl","rwl"
"europe","swit173l.rwl","rwl"
"europe","swit173n.rwl","rwl"
"europe","swit173t.rwl","rwl"
"europe","swit173w.rwl","rwl"
"europe","swit173x.rwl","rwl"
"europe","swit174e.rwl","rwl"
"europe","swit174i.rwl","rwl"
"europe","swit174l.rwl","rwl"
"europe","swit174n.rwl","rwl"
"europe","swit174t.rwl","rwl"
"europe","swit174w.rwl","rwl"
"europe","swit174x.rwl","rwl"
"europe","swit175e.rwl","rwl"
"europe","swit175i.rwl","rwl"
"europe","swit175l.rwl","rwl"
"europe","swit175n.rwl","rwl"
"europe","swit175t.rwl","rwl"
"europe","swit175w.rwl","rwl"
"europe","swit175x.rwl","rwl"
"europe","swit176e.rwl","rwl"
"europe","swit176i.rwl","rwl"
"europe","swit176l.rwl","rwl"
"europe","swit176n.rwl","rwl"
"europe","swit176t.rwl","rwl"
"europe","swit176w.rwl","rwl"
"europe","swit176x.rwl","rwl"
"europe","swit177e.rwl","rwl"
"europe","swit177l.rwl","rwl"
"europe","swit177n.rwl","rwl"
"europe","swit177p.rwl","rwl"
"europe","swit177w.rwl","rwl"
"europe","swit177x.rwl","rwl"
"europe","swit178e.rwl","rwl"
"europe","swit178l.rwl","rwl"
"europe","swit178n.rwl","rwl"
"europe","swit178p.rwl","rwl"
"europe","swit178w.rwl","rwl"
"europe","swit178x.rwl","rwl"
"europe","swit179.rwl","rwl"
"europe","swit180.rwl","rwl"
"europe","swit181.rwl","rwl"
"europe","swit182.rwl","rwl"
"europe","swit183.rwl","rwl"
"europe","swit184.rwl","rwl"
"europe","swit185.rwl","rwl"
"europe","swit186.rwl","rwl"
"europe","swit187.rwl","rwl"
"europe","swit188.rwl","rwl"
"europe","swit189.rwl","rwl"
"europe","swit190.rwl","rwl"
"europe","swit191.rwl","rwl"
"europe","swit192.rwl","rwl"
"europe","swit193.rwl","rwl"
"europe","swit194.rwl","rwl"
"europe","swit195.rwl","rwl"
"europe","swit196.rwl","rwl"
"europe","swit197.rwl","rwl"
"europe","swit198.rwl","rwl"
"europe","swit199.rwl","rwl"
"europe","swit200.rwl","rwl"
"europe","swit201.rwl","rwl"
"europe","swit202.rwl","rwl"
"europe","swit203.rwl","rwl"
"europe","swit204.rwl","rwl"
"europe","swit205.rwl","rwl"
"europe","swit206.rwl","rwl"
"europe","swit207.rwl","rwl"
"europe","swit208.rwl","rwl"
"europe","swit209.rwl","rwl"
"europe","swit210.rwl","rwl"
"europe","swit211.rwl","rwl"
"europe","swit212.rwl","rwl"
"europe","swit213.rwl","rwl"
"europe","swit214.rwl","rwl"
"europe","swit214e.rwl","rwl"
"europe","swit214l.rwl","rwl"
"europe","swit215.rwl","rwl"
"europe","swit216.rwl","rwl"
"europe","swit217.rwl","rwl"
"europe","swit218.rwl","rwl"
"europe","swit219.rwl","rwl"
"europe","swit220.rwl","rwl"
"europe","swit221.rwl","rwl"
"europe","swit222.rwl","rwl"
"europe","swit223.rwl","rwl"
"europe","swit224.rwl","rwl"
"europe","swit225.rwl","rwl"
"europe","swit226.rwl","rwl"
"europe","swit227.rwl","rwl"
"europe","swit228.rwl","rwl"
"europe","swit229.rwl","rwl"
"europe","swit230.rwl","rwl"
"europe","swit231.rwl","rwl"
"europe","swit232.rwl","rwl"
"europe","swit233.rwl","rwl"
"europe","swit234.rwl","rwl"
"europe","swit235.rwl","rwl"
"europe","swit236.rwl","rwl"
"europe","swit237.rwl","rwl"
"europe","swit238.rwl","rwl"
"europe","swit239.rwl","rwl"
"europe","swit240.rwl","rwl"
"europe","swit241.rwl","rwl"
"europe","swit242.rwl","rwl"
"europe","swit243.rwl","rwl"
"europe","swit244.rwl","rwl"
"europe","swit245.rwl","rwl"
"europe","swit245e.rwl","rwl"
"europe","swit245l.rwl","rwl"
"europe","swit246.rwl","rwl"
"europe","swit247.rwl","rwl"
"europe","swit248.rwl","rwl"
"europe","swit249.rwl","rwl"
"europe","swit250.rwl","rwl"
"europe","swit251.rwl","rwl"
"europe","swit252.rwl","rwl"
"europe","swit253.rwl","rwl"
"europe","swit254.rwl","rwl"
"europe","swit255.rwl","rwl"
"europe","swit256.rwl","rwl"
"europe","swit257.rwl","rwl"
"europe","swit258.rwl","rwl"
"europe","swit259.rwl","rwl"
"europe","swit260.rwl","rwl"
"europe","swit261.rwl","rwl"
"europe","swit262.rwl","rwl"
"europe","swit263.rwl","rwl"
"europe","swit264.rwl","rwl"
"europe","swit265.rwl","rwl"
"europe","swit266.rwl","rwl"
"europe","swit267.rwl","rwl"
"europe","swit268.rwl","rwl"
"europe","swit269.rwl","rwl"
"europe","swit270.rwl","rwl"
"europe","swit271.rwl","rwl"
"europe","swit272.rwl","rwl"
"europe","swit273.rwl","rwl"
"europe","swit274.rwl","rwl"
"europe","swit275.rwl","rwl"
"europe","swit276.rwl","rwl"
"europe","swit277.rwl","rwl"
"europe","swit278.rwl","rwl"
"europe","swit279.rwl","rwl"
"europe","swit280.rwl","rwl"
"europe","swit281.rwl","rwl"
"europe","swit282.rwl","rwl"
"europe","swit283.rwl","rwl"
"europe","swit284.rwl","rwl"
"europe","swit285.rwl","rwl"
"europe","swit286.rwl","rwl"
"europe","swit287.rwl","rwl"
"europe","swit288.rwl","rwl"
"europe","swit289.rwl","rwl"
"europe","swit289x.rwl","rwl"
"europe","swit290.rwl","rwl"
"europe","swit291.rwl","rwl"
"europe","swit292.rwl","rwl"
"europe","swit292x.rwl","rwl"
"europe","swit293.rwl","rwl"
"europe","swit293x.rwl","rwl"
"europe","swit294.rwl","rwl"
"europe","swit295.rwl","rwl"
"europe","swit296.rwl","rwl"
"europe","swit297.rwl","rwl"
"europe","swit298.rwl","rwl"
"europe","swit299.rwl","rwl"
"europe","swit300.rwl","rwl"
"europe","swit301.rwl","rwl"
"europe","swit302.rwl","rwl"
"europe","swit303.rwl","rwl"
"europe","swit304.rwl","rwl"
"europe","swit305.rwl","rwl"
"europe","swit305e.rwl","rwl"
"europe","swit305l.rwl","rwl"
"europe","swit306.rwl","rwl"
"europe","swit307.rwl","rwl"
"europe","swit309.rwl","rwl"
"europe","swit310.rwl","rwl"
"europe","swit311.rwl","rwl"
"europe","swit312.rwl","rwl"
"europe","swit313.rwl","rwl"
"europe","swit314.rwl","rwl"
"europe","swit315.rwl","rwl"
"europe","swit316.rwl","rwl"
"europe","swit317.rwl","rwl"
"europe","swit318.rwl","rwl"
"europe","swit319.rwl","rwl"
"europe","swit320.rwl","rwl"
"europe","swit321.rwl","rwl"
"europe","swit322.rwl","rwl"
"europe","swit323.rwl","rwl"
"europe","swit324.rwl","rwl"
"europe","swit325.rwl","rwl"
"europe","swit326.rwl","rwl"
"europe","swit327.rwl","rwl"
"europe","swit328.rwl","rwl"
"europe","swit329.rwl","rwl"
"europe","swit330.rwl","rwl"
"europe","swit331.rwl","rwl"
"europe","swit332.rwl","rwl"
"europe","swit333.rwl","rwl"
"europe","swit334.rwl","rwl"
"europe","swit335.rwl","rwl"
"europe","swit336.rwl","rwl"
"europe","swit337.rwl","rwl"
"europe","swit338.rwl","rwl"
"europe","swit339.rwl","rwl"
"europe","swit340.rwl","rwl"
"europe","swit341.rwl","rwl"
"europe","swit342.rwl","rwl"
"europe","swit343.rwl","rwl"
"europe","swit344.rwl","rwl"
"europe","swit345.rwl","rwl"
"europe","swit346.rwl","rwl"
"europe","swit346e.rwl","rwl"
"europe","swit346l.rwl","rwl"
"europe","swit347.rwl","rwl"
"europe","swit348.rwl","rwl"
"europe","swit349.rwl","rwl"
"europe","swit350.rwl","rwl"
"europe","swit352.rwl","rwl"
"europe","swit353.rwl","rwl"
"europe","swit354.rwl","rwl"
"europe","swit355.rwl","rwl"
"europe","swit356.rwl","rwl"
"europe","swit357.rwl","rwl"
"europe","swit357e.rwl","rwl"
"europe","swit357l.rwl","rwl"
"europe","swit358.rwl","rwl"
"europe","swit359.rwl","rwl"
"europe","swit360.rwl","rwl"
"europe","swit361.rwl","rwl"
"europe","swit362.rwl","rwl"
"europe","swit363.rwl","rwl"
"europe","swit364.rwl","rwl"
"europe","swit364e.rwl","rwl"
"europe","swit364l.rwl","rwl"
"europe","swit365.rwl","rwl"
"europe","swit366.rwl","rwl"
"europe","swit367.rwl","rwl"
"europe","swit368.rwl","rwl"
"europe","swit369.rwl","rwl"
"europe","swit370.rwl","rwl"
"europe","swit371.rwl","rwl"
"europe","swit372.rwl","rwl"
"europe","swit373.rwl","rwl"
"europe","swit374.rwl","rwl"
"europe","swit375.rwl","rwl"
"europe","swit376.rwl","rwl"
"europe","swit377.rwl","rwl"
"europe","swit378.rwl","rwl"
"europe","swit379.rwl","rwl"
"europe","swit380.rwl","rwl"
"europe","swit381.rwl","rwl"
"europe","swit382.rwl","rwl"
"europe","swit383.rwl","rwl"
"europe","swit384.rwl","rwl"
"europe","swit385.rwl","rwl"
"europe","swit386.rwl","rwl"
"europe","swit387.rwl","rwl"
"europe","swit388.rwl","rwl"
"europe","swit389.rwl","rwl"
"europe","swit390.rwl","rwl"
"europe","swit391.rwl","rwl"
"europe","swit392.rwl","rwl"
"europe","swit393.rwl","rwl"
"europe","swit394.rwl","rwl"
"europe","swit395.rwl","rwl"
"europe","swit396.rwl","rwl"
"europe","swit397.rwl","rwl"
"europe","swit398.rwl","rwl"
"europe","swit399.rwl","rwl"
"europe","swit400.rwl","rwl"
"europe","swit401.rwl","rwl"
"europe","swit402.rwl","rwl"
"europe","swit403.rwl","rwl"
"europe","swit404.rwl","rwl"
"europe","swit405.rwl","rwl"
"europe","swit406.rwl","rwl"
"europe","swit407.rwl","rwl"
"europe","swit408.rwl","rwl"
"europe","swit409.rwl","rwl"
"europe","swit410.rwl","rwl"
"europe","swit411.rwl","rwl"
"europe","swit412.rwl","rwl"
"europe","tur056.rwl","rwl"
"europe","tur057.rwl","rwl"
"europe","tur058.rwl","rwl"
"europe","tur059.rwl","rwl"
"europe","tur060.rwl","rwl"
"europe","tur061.rwl","rwl"
"europe","tur062.rwl","rwl"
"europe","tur063.rwl","rwl"
"europe","tur064.rwl","rwl"
"europe","tur065.rwl","rwl"
"europe","tur066.rwl","rwl"
"europe","tur067.rwl","rwl"
"europe","tur068.rwl","rwl"
"europe","tur069.rwl","rwl"
"europe","tur070.rwl","rwl"
"europe","tur071.rwl","rwl"
"europe","tur072.rwl","rwl"
"europe","tur073.rwl","rwl"
"europe","tur074.rwl","rwl"
"europe","tur075.rwl","rwl"
"europe","tur076.rwl","rwl"
"europe","tur077.rwl","rwl"
"europe","tur078.rwl","rwl"
"europe","tur079.rwl","rwl"
"europe","tur080.rwl","rwl"
"europe","tur081.rwl","rwl"
"europe","tur082.rwl","rwl"
"europe","tur083.rwl","rwl"
"europe","tur084.rwl","rwl"
"europe","tur085.rwl","rwl"
"europe","tur086.rwl","rwl"
"europe","tur087.rwl","rwl"
"europe","tur088.rwl","rwl"
"europe","tur089.rwl","rwl"
"europe","tur090.rwl","rwl"
"europe","turk001.rwl","rwl"
"europe","turk002.rwl","rwl"
"europe","turk003.rwl","rwl"
"europe","turk004.rwl","rwl"
"europe","turk005.rwl","rwl"
"europe","turk006.rwl","rwl"
"europe","turk007.rwl","rwl"
"europe","turk008.rwl","rwl"
"europe","turk009.rwl","rwl"
"europe","turk010.rwl","rwl"
"europe","turk011.rwl","rwl"
"europe","turk012.rwl","rwl"
"europe","turk013.rwl","rwl"
"europe","turk014.rwl","rwl"
"europe","turk015.rwl","rwl"
"europe","turk016.rwl","rwl"
"europe","turk017.rwl","rwl"
"europe","turk018.rwl","rwl"
"europe","turk019.rwl","rwl"
"europe","turk020.rwl","rwl"
"europe","turk021.rwl","rwl"
"europe","turk022.rwl","rwl"
"europe","turk023.rwl","rwl"
"europe","turk024.rwl","rwl"
"europe","turk025.rwl","rwl"
"europe","turk026.rwl","rwl"
"europe","turk027.rwl","rwl"
"europe","turk028.rwl","rwl"
"europe","turk029.rwl","rwl"
"europe","turk030.rwl","rwl"
"europe","turk031.rwl","rwl"
"europe","turk032.rwl","rwl"
"europe","turk033.rwl","rwl"
"europe","turk034.rwl","rwl"
"europe","turk035.rwl","rwl"
"europe","turk036.rwl","rwl"
"europe","turk037.rwl","rwl"
"europe","turk038.rwl","rwl"
"europe","turk039.rwl","rwl"
"europe","turk040.rwl","rwl"
"europe","turk041.rwl","rwl"
"europe","turk042.rwl","rwl"
"europe","turk043.rwl","rwl"
"europe","turk044.rwl","try-error"
"europe","turk045.rwl","try-error"
"europe","turk046.rwl","try-error"
"europe","turk047.rwl","rwl"
"europe","turk048.rwl","rwl"
"europe","turk049.rwl","rwl"
"europe","turk050.rwl","rwl"
"europe","turk051.rwl","rwl"
"europe","turk052.rwl","rwl"
"europe","turk053.rwl","rwl"
"europe","turk054.rwl","rwl"
"europe","turk055.rwl","rwl"
"europe","ukr001.rwl","rwl"
"europe","yugo001.rwl","rwl"
"europe","yugo001e.rwl","rwl"
"europe","yugo001l.rwl","rwl"
"europe","yugo001n.rwl","rwl"
"europe","yugo001p.rwl","rwl"
"europe","yugo001x.rwl","rwl"
"europe","yugo002.rwl","rwl"
"europe","yugo002e.rwl","rwl"
"europe","yugo002l.rwl","rwl"
"europe","yugo002n.rwl","rwl"
"europe","yugo002p.rwl","rwl"
"europe","yugo002x.rwl","rwl"
"europe","yugo003.rwl","rwl"
"europe","yugo003e.rwl","rwl"
"europe","yugo003l.rwl","rwl"
"europe","yugo003n.rwl","rwl"
"europe","yugo003p.rwl","rwl"
"europe","yugo003x.rwl","rwl"
"europe","yugo004.rwl","rwl"
"europe","yugo004e.rwl","rwl"
"europe","yugo004l.rwl","rwl"
"europe","yugo004n.rwl","rwl"
"europe","yugo004p.rwl","rwl"
"europe","yugo004x.rwl","rwl"
"europe","yugo005.rwl","rwl"
"europe","yugo005e.rwl","rwl"
"europe","yugo005l.rwl","rwl"
"europe","yugo005n.rwl","rwl"
"europe","yugo005p.rwl","rwl"
"europe","yugo005x.rwl","rwl"
"europe","yugo006.rwl","rwl"
"europe","yugo006e.rwl","rwl"
"europe","yugo006l.rwl","rwl"
"europe","yugo006n.rwl","rwl"
"europe","yugo006p.rwl","rwl"
"europe","yugo006x.rwl","rwl"
"europe","yugo007.rwl","rwl"
"canada","can673.rwl","rwl"
"canada","can673e.rwl","rwl"
"canada","can673l.rwl","rwl"
"canada","can674.rwl","rwl"
"canada","can674e.rwl","rwl"
"canada","can674l.rwl","rwl"
"canada","can675.rwl","rwl"
"canada","can675e.rwl","rwl"
"canada","can675l.rwl","rwl"
"canada","can676.rwl","rwl"
"canada","can676e.rwl","rwl"
"canada","can676l.rwl","rwl"
"canada","can677.rwl","rwl"
"canada","can677e.rwl","rwl"
"canada","can677l.rwl","rwl"
"canada","can678.rwl","rwl"
"canada","can678e.rwl","rwl"
"canada","can678l.rwl","rwl"
"canada","can679.rwl","rwl"
"canada","can679e.rwl","rwl"
"canada","can679l.rwl","rwl"
"canada","can680x.rwl","rwl"
"canada","can681.rwl","rwl"
"canada","can682.rwl","rwl"
"canada","can683.rwl","rwl"
"canada","can684.rwl","rwl"
"canada","can685.rwl","rwl"
"canada","can686.rwl","rwl"
"canada","can687.rwl","rwl"
"canada","can688.rwl","rwl"
"canada","can689.rwl","rwl"
"canada","can690.rwl","rwl"
"canada","can691.rwl","rwl"
"canada","can692.rwl","rwl"
"canada","can693.rwl","rwl"
"canada","can694.rwl","rwl"
"canada","can695.rwl","rwl"
"canada","can696.rwl","rwl"
"canada","can697.rwl","rwl"
"canada","can698.rwl","rwl"
"canada","can699.rwl","rwl"
"canada","can700.rwl","rwl"
"canada","can701.rwl","rwl"
"canada","can702.rwl","rwl"
"canada","can703.rwl","rwl"
"canada","can704.rwl","rwl"
"canada","can705.rwl","rwl"
"canada","can706.rwl","rwl"
"canada","can707.rwl","rwl"
"canada","can708.rwl","rwl"
"canada","can709.rwl","rwl"
"canada","can710.rwl","rwl"
"canada","can711.rwl","rwl"
"canada","can712.rwl","rwl"
"canada","can713.rwl","rwl"
"canada","can714.rwl","rwl"
"canada","can715.rwl","rwl"
"canada","can716.rwl","rwl"
"canada","can717.rwl","rwl"
"canada","can718.rwl","rwl"
"canada","can719.rwl","rwl"
"canada","can720.rwl","rwl"
"canada","cana.rwl","rwl"
"canada","cana002.rwl","rwl"
"canada","cana005.rwl","rwl"
"canada","cana008.rwl","rwl"
"canada","cana009.rwl","rwl"
"canada","cana011.rwl","rwl"
"canada","cana013.rwl","rwl"
"canada","cana015.rwl","rwl"
"canada","cana018.rwl","rwl"
"canada","cana020.rwl","rwl"
"canada","cana022.rwl","rwl"
"canada","cana026.rwl","rwl"
"canada","cana029.rwl","rwl"
"canada","cana030.rwl","rwl"
"canada","cana032.rwl","rwl"
"canada","cana033.rwl","rwl"
"canada","cana034.rwl","rwl"
"canada","cana035.rwl","rwl"
"canada","cana036.rwl","rwl"
"canada","cana037.rwl","rwl"
"canada","cana038.rwl","rwl"
"canada","cana038e.rwl","rwl"
"canada","cana038i.rwl","rwl"
"canada","cana038l.rwl","rwl"
"canada","cana038n.rwl","rwl"
"canada","cana038t.rwl","rwl"
"canada","cana038x.rwl","rwl"
"canada","cana039.rwl","rwl"
"canada","cana039e.rwl","rwl"
"canada","cana039i.rwl","rwl"
"canada","cana039l.rwl","rwl"
"canada","cana039n.rwl","rwl"
"canada","cana039t.rwl","rwl"
"canada","cana039x.rwl","rwl"
"canada","cana041.rwl","rwl"
"canada","cana041e.rwl","rwl"
"canada","cana041i.rwl","rwl"
"canada","cana041l.rwl","rwl"
"canada","cana041n.rwl","rwl"
"canada","cana041t.rwl","rwl"
"canada","cana041x.rwl","rwl"
"canada","cana042.rwl","rwl"
"canada","cana042e.rwl","rwl"
"canada","cana042i.rwl","rwl"
"canada","cana042l.rwl","rwl"
"canada","cana042n.rwl","rwl"
"canada","cana042t.rwl","rwl"
"canada","cana042x.rwl","rwl"
"canada","cana043.rwl","rwl"
"canada","cana043e.rwl","rwl"
"canada","cana043i.rwl","rwl"
"canada","cana043l.rwl","rwl"
"canada","cana043n.rwl","rwl"
"canada","cana043t.rwl","rwl"
"canada","cana043x.rwl","rwl"
"canada","cana044.rwl","rwl"
"canada","cana044e.rwl","rwl"
"canada","cana044i.rwl","rwl"
"canada","cana044l.rwl","rwl"
"canada","cana044n.rwl","rwl"
"canada","cana044t.rwl","rwl"
"canada","cana044x.rwl","rwl"
"canada","cana045.rwl","rwl"
"canada","cana045e.rwl","rwl"
"canada","cana045i.rwl","rwl"
"canada","cana045l.rwl","rwl"
"canada","cana045n.rwl","rwl"
"canada","cana045t.rwl","rwl"
"canada","cana045x.rwl","rwl"
"canada","cana046.rwl","rwl"
"canada","cana046e.rwl","rwl"
"canada","cana046i.rwl","rwl"
"canada","cana046l.rwl","rwl"
"canada","cana046n.rwl","rwl"
"canada","cana046t.rwl","rwl"
"canada","cana046x.rwl","rwl"
"canada","cana047.rwl","rwl"
"canada","cana047e.rwl","rwl"
"canada","cana047i.rwl","rwl"
"canada","cana047l.rwl","rwl"
"canada","cana047n.rwl","rwl"
"canada","cana047t.rwl","rwl"
"canada","cana047x.rwl","rwl"
"canada","cana048.rwl","rwl"
"canada","cana048e.rwl","rwl"
"canada","cana048i.rwl","rwl"
"canada","cana048l.rwl","rwl"
"canada","cana048n.rwl","rwl"
"canada","cana048t.rwl","rwl"
"canada","cana048x.rwl","rwl"
"canada","cana049.rwl","rwl"
"canada","cana049e.rwl","rwl"
"canada","cana049i.rwl","rwl"
"canada","cana049l.rwl","rwl"
"canada","cana049n.rwl","rwl"
"canada","cana049t.rwl","rwl"
"canada","cana049x.rwl","rwl"
"canada","cana050.rwl","rwl"
"canada","cana050e.rwl","rwl"
"canada","cana050i.rwl","rwl"
"canada","cana050l.rwl","rwl"
"canada","cana050n.rwl","rwl"
"canada","cana050t.rwl","rwl"
"canada","cana050x.rwl","rwl"
"canada","cana051.rwl","rwl"
"canada","cana051e.rwl","rwl"
"canada","cana051i.rwl","rwl"
"canada","cana051l.rwl","rwl"
"canada","cana051n.rwl","rwl"
"canada","cana051t.rwl","rwl"
"canada","cana051x.rwl","rwl"
"canada","cana052.rwl","rwl"
"canada","cana052e.rwl","rwl"
"canada","cana052i.rwl","rwl"
"canada","cana052l.rwl","rwl"
"canada","cana052n.rwl","rwl"
"canada","cana052t.rwl","rwl"
"canada","cana052x.rwl","rwl"
"canada","cana053.rwl","rwl"
"canada","cana053e.rwl","rwl"
"canada","cana053i.rwl","rwl"
"canada","cana053l.rwl","rwl"
"canada","cana053n.rwl","rwl"
"canada","cana053t.rwl","rwl"
"canada","cana053x.rwl","rwl"
"canada","cana054.rwl","rwl"
"canada","cana054e.rwl","rwl"
"canada","cana054i.rwl","rwl"
"canada","cana054l.rwl","rwl"
"canada","cana054n.rwl","rwl"
"canada","cana054t.rwl","rwl"
"canada","cana054x.rwl","rwl"
"canada","cana055.rwl","rwl"
"canada","cana055e.rwl","rwl"
"canada","cana055i.rwl","rwl"
"canada","cana055l.rwl","rwl"
"canada","cana055n.rwl","rwl"
"canada","cana055t.rwl","rwl"
"canada","cana055x.rwl","rwl"
"canada","cana056.rwl","rwl"
"canada","cana056e.rwl","rwl"
"canada","cana056i.rwl","rwl"
"canada","cana056l.rwl","rwl"
"canada","cana056n.rwl","rwl"
"canada","cana056t.rwl","rwl"
"canada","cana056x.rwl","rwl"
"canada","cana057.rwl","rwl"
"canada","cana057e.rwl","rwl"
"canada","cana057i.rwl","rwl"
"canada","cana057l.rwl","rwl"
"canada","cana057n.rwl","rwl"
"canada","cana057t.rwl","rwl"
"canada","cana057x.rwl","rwl"
"canada","cana058.rwl","rwl"
"canada","cana058e.rwl","rwl"
"canada","cana058i.rwl","rwl"
"canada","cana058l.rwl","rwl"
"canada","cana058n.rwl","rwl"
"canada","cana058t.rwl","rwl"
"canada","cana058x.rwl","rwl"
"canada","cana059.rwl","rwl"
"canada","cana059e.rwl","rwl"
"canada","cana059i.rwl","rwl"
"canada","cana059l.rwl","rwl"
"canada","cana059n.rwl","rwl"
"canada","cana059t.rwl","rwl"
"canada","cana059x.rwl","rwl"
"canada","cana060.rwl","rwl"
"canada","cana060e.rwl","rwl"
"canada","cana060i.rwl","rwl"
"canada","cana060l.rwl","rwl"
"canada","cana060n.rwl","rwl"
"canada","cana060t.rwl","rwl"
"canada","cana060x.rwl","rwl"
"canada","cana061.rwl","rwl"
"canada","cana061e.rwl","rwl"
"canada","cana061i.rwl","rwl"
"canada","cana061l.rwl","rwl"
"canada","cana061n.rwl","rwl"
"canada","cana061t.rwl","rwl"
"canada","cana061x.rwl","rwl"
"canada","cana062.rwl","rwl"
"canada","cana062e.rwl","rwl"
"canada","cana062i.rwl","rwl"
"canada","cana062l.rwl","rwl"
"canada","cana062n.rwl","rwl"
"canada","cana062t.rwl","rwl"
"canada","cana062x.rwl","rwl"
"canada","cana063.rwl","rwl"
"canada","cana063e.rwl","rwl"
"canada","cana063i.rwl","rwl"
"canada","cana063l.rwl","rwl"
"canada","cana063n.rwl","rwl"
"canada","cana063t.rwl","rwl"
"canada","cana063x.rwl","rwl"
"canada","cana064.rwl","rwl"
"canada","cana064e.rwl","rwl"
"canada","cana064i.rwl","rwl"
"canada","cana064l.rwl","rwl"
"canada","cana064n.rwl","rwl"
"canada","cana064t.rwl","rwl"
"canada","cana064x.rwl","rwl"
"canada","cana065.rwl","rwl"
"canada","cana065e.rwl","rwl"
"canada","cana065i.rwl","rwl"
"canada","cana065l.rwl","rwl"
"canada","cana065n.rwl","rwl"
"canada","cana065t.rwl","rwl"
"canada","cana065x.rwl","rwl"
"canada","cana066.rwl","rwl"
"canada","cana066e.rwl","rwl"
"canada","cana066i.rwl","rwl"
"canada","cana066l.rwl","rwl"
"canada","cana066n.rwl","rwl"
"canada","cana066t.rwl","rwl"
"canada","cana066x.rwl","rwl"
"canada","cana067.rwl","rwl"
"canada","cana067e.rwl","rwl"
"canada","cana067i.rwl","rwl"
"canada","cana067l.rwl","rwl"
"canada","cana067n.rwl","rwl"
"canada","cana067t.rwl","rwl"
"canada","cana067x.rwl","rwl"
"canada","cana068.rwl","rwl"
"canada","cana068e.rwl","rwl"
"canada","cana068i.rwl","rwl"
"canada","cana068l.rwl","rwl"
"canada","cana068n.rwl","rwl"
"canada","cana068t.rwl","rwl"
"canada","cana068x.rwl","rwl"
"canada","cana069.rwl","rwl"
"canada","cana069e.rwl","rwl"
"canada","cana069i.rwl","rwl"
"canada","cana069l.rwl","rwl"
"canada","cana069n.rwl","rwl"
"canada","cana069t.rwl","rwl"
"canada","cana069x.rwl","rwl"
"canada","cana070.rwl","rwl"
"canada","cana070e.rwl","rwl"
"canada","cana070i.rwl","rwl"
"canada","cana070l.rwl","rwl"
"canada","cana070n.rwl","rwl"
"canada","cana070t.rwl","rwl"
"canada","cana070x.rwl","rwl"
"canada","cana071.rwl","rwl"
"canada","cana071e.rwl","rwl"
"canada","cana071i.rwl","rwl"
"canada","cana071l.rwl","rwl"
"canada","cana071n.rwl","rwl"
"canada","cana071t.rwl","rwl"
"canada","cana071x.rwl","rwl"
"canada","cana072.rwl","rwl"
"canada","cana072e.rwl","rwl"
"canada","cana072i.rwl","rwl"
"canada","cana072l.rwl","rwl"
"canada","cana072n.rwl","rwl"
"canada","cana072t.rwl","rwl"
"canada","cana072x.rwl","rwl"
"canada","cana073.rwl","rwl"
"canada","cana073e.rwl","rwl"
"canada","cana073i.rwl","rwl"
"canada","cana073l.rwl","rwl"
"canada","cana073n.rwl","rwl"
"canada","cana073t.rwl","rwl"
"canada","cana073x.rwl","rwl"
"canada","cana074.rwl","rwl"
"canada","cana074e.rwl","rwl"
"canada","cana074i.rwl","rwl"
"canada","cana074l.rwl","rwl"
"canada","cana074n.rwl","rwl"
"canada","cana074t.rwl","rwl"
"canada","cana074x.rwl","rwl"
"canada","cana075.rwl","rwl"
"canada","cana075e.rwl","rwl"
"canada","cana075i.rwl","rwl"
"canada","cana075l.rwl","rwl"
"canada","cana075n.rwl","rwl"
"canada","cana075t.rwl","rwl"
"canada","cana075x.rwl","rwl"
"canada","cana076.rwl","rwl"
"canada","cana076e.rwl","rwl"
"canada","cana076i.rwl","rwl"
"canada","cana076l.rwl","rwl"
"canada","cana076n.rwl","rwl"
"canada","cana076t.rwl","rwl"
"canada","cana076x.rwl","rwl"
"canada","cana077.rwl","rwl"
"canada","cana077e.rwl","rwl"
"canada","cana077i.rwl","rwl"
"canada","cana077l.rwl","rwl"
"canada","cana077n.rwl","rwl"
"canada","cana077t.rwl","rwl"
"canada","cana077x.rwl","rwl"
"canada","cana078.rwl","rwl"
"canada","cana078e.rwl","rwl"
"canada","cana078i.rwl","rwl"
"canada","cana078l.rwl","rwl"
"canada","cana078n.rwl","rwl"
"canada","cana078t.rwl","rwl"
"canada","cana078x.rwl","rwl"
"canada","cana079.rwl","rwl"
"canada","cana079e.rwl","rwl"
"canada","cana079i.rwl","rwl"
"canada","cana079l.rwl","rwl"
"canada","cana079n.rwl","rwl"
"canada","cana079t.rwl","rwl"
"canada","cana079x.rwl","rwl"
"canada","cana080.rwl","rwl"
"canada","cana080e.rwl","rwl"
"canada","cana080i.rwl","rwl"
"canada","cana080l.rwl","rwl"
"canada","cana080n.rwl","rwl"
"canada","cana080t.rwl","rwl"
"canada","cana080x.rwl","rwl"
"canada","cana081.rwl","rwl"
"canada","cana081e.rwl","rwl"
"canada","cana081i.rwl","rwl"
"canada","cana081l.rwl","rwl"
"canada","cana081n.rwl","rwl"
"canada","cana081t.rwl","rwl"
"canada","cana081x.rwl","rwl"
"canada","cana082.rwl","rwl"
"canada","cana082e.rwl","rwl"
"canada","cana082i.rwl","rwl"
"canada","cana082l.rwl","rwl"
"canada","cana082n.rwl","rwl"
